"station_code","sample_date","sample_time","sample_id","depth_adjust","avg_time_per_rev","flow_start_meter","flow_end_meter","flow_set_time","river_left_depth","river_center_depth","river_right_depth","thalweg","cone","start_counter","counter","debris_tubs","velocity","turbidity","trap_fishing","partial_sample","sub_week","trap_start_date","trap_start_time","weather","habitat","trap_sample_type","diel","debris_type","gear_condition","baileys_efficiency"
"UCC","2022-04-25","14:00:39","115_22",29,19,0,13266,315,3.7,3.8,3.8,TRUE,0.5,0,13622,0.1,3.685,0.89999998,TRUE,FALSE,"A","2022-04-24","09:50:00","overcast","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-04-12","08:51:00","102_22",28,28,859000,869102,300,3.5999999,3.5999999,3.0999999,TRUE,1,0,8676,3.9000001,2.94641666666667,1.66,TRUE,FALSE,"B","2022-04-11","09:11:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2022-04-20","13:05:05","110_22",29,21,885000,898240,330,3.8,4,3.9000001,TRUE,0.5,0,14674,0.1,NA,1.41,TRUE,FALSE,"A","2022-04-19","09:15:38","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2022-04-18","10:47:00","108_22",28,47,844000,851769,403,3.7,3.7,3.5999999,TRUE,0.5,0,4506,0.1,1.68681761786601,0.92000002,TRUE,FALSE,"A","2022-04-17","16:20:00","overcast","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2022-04-11","13:32:00","101_22",29,20,671000,682724,300,3.5999999,3.8,3.8,TRUE,0.5,0,13423,1,3.4195,1.01,TRUE,FALSE,"A","2022-04-10","11:30:00","","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2022-04-15","10:06:00","105_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,5787,NA,NA,NA,TRUE,FALSE,"A","2022-04-14","10:03:00",NA,NA,NA,NA,NA,NA,NA
"UBC","2022-04-13","09:35:00","103_22",29,31,869000,880795,360,3.7,3.5,3.4000001,TRUE,1,0,8915,0.40000001,2.86684027777778,1.79,TRUE,FALSE,"B","2022-04-12","08:51:00","overcast","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-02-20","08:00:00","051_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UCC","2022-05-15","08:00:00","135_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,2.0899999,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UCC","2022-05-14","08:00:00","134_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-06-15","08:00:00","166_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.1900001,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-06-16","08:00:00","167_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.09,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-06-17","08:00:00","168_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,2.29,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-06-18","08:00:00","169_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,0.98000002,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-06-19","08:00:00","170_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-06-20","08:00:00","171_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.5700001,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UCC","2022-05-21","08:00:00","141_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-06-21","08:00:00","172_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,2.0899999,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-06-22","08:00:00","173_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.6900001,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-06-23","08:00:00","174_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-06-24","08:00:00","175_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,0.80000001,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-06-25","08:00:00","176_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,2.0799999,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-06-26","08:00:00","177_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-06-27","08:00:00","178_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-06-28","08:00:00","179_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-06-29","08:00:00","180_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,2.53,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-06-30","08:00:00","181_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-07-01","08:00:00","182_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-07-02","08:00:00","183_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.88,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UCC","2022-05-22","08:00:00","142_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.21,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-07-10","08:00:00","191_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-07-11","08:00:00","192_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.78,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-07-12","08:00:00","193_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.77,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-07-13","08:00:00","194_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.48,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-07-14","08:00:00","195_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.8,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-07-15","08:00:00","196_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,2.24,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-07-16","08:00:00","197_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,2.1099999,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-07-17","08:00:00","198_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-07-18","08:00:00","199_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-07-19","08:00:00","200_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.58,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-07-20","08:00:00","201_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-07-21","08:00:00","202_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,2.0599999,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-07-22","08:00:00","203_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UCC","2022-05-28","08:00:00","148_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-07-30","08:00:00","211_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.46,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-08-01","08:00:00","213_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UCC","2022-05-29","08:00:00","149_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UCC","2022-05-30","08:00:00","150_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,0.97000003,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UCC","2022-06-04","08:00:00","155_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-08-07","08:00:00","219_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-08-08","08:00:00","220_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,2.02,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-08-14","08:00:00","226_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-08-15","08:00:00","227_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.7,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"LCC","2021-11-20","15:17:00","325_21",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5,0,339,1.5,NA,NA,TRUE,TRUE,"A","2021-11-20","15:17:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2021-12-19","10:22:00","353_21",29,35,739000,746480,300,3.8,4,3.7,TRUE,0.5,0,1000,1.5,2.18166666666667,4.27,TRUE,FALSE,"A","2021-12-18","10:21:00","foggy","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2022-03-03","09:37:11","062_22",28,51,831000,837397,300,3.7,3.8,3.5,TRUE,0.5,0,5261,0.1,1.86579166666667,1.8099999,TRUE,FALSE,"A","2022-03-02","09:59:16","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2022-03-06","10:10:55","065_22",29,48,895000,909389,721,3.7,3.7,3.7,TRUE,0.5,0,5040,0.1,1.74623786407767,1.3200001,TRUE,FALSE,"A","2022-03-05","10:49:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2022-04-08","11:11:11","098_22",29,49,664000,670303,301,3.7,3.8,3.8,TRUE,0.5,0,5688,0.2,1.83226744186046,0.92000002,TRUE,FALSE,"A","2022-04-07","09:56:07","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2022-06-22","08:56:00","173_22",29,90,905000,918250,438,4.3000002,4.5999999,4.5999999,TRUE,0.5,0,6285,0.80000001,2.64697488584475,2.3900001,TRUE,FALSE,"A","2022-06-21","08:33:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2021-10-27","09:03:00","300_21",28,20,127000,139548,300,3.5999999,4,4.0999999,TRUE,0.5,0,7827,2,3.65983333333333,3.6199999,TRUE,TRUE,"A","2021-10-26","12:49:36","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2021-11-05","10:44:07","309_21",28,24,337000,348905,321,3,3.5,3.8,TRUE,0.5,0,6898,7,3.24513239875389,1.6799999,TRUE,FALSE,"A","2021-11-04","07:48:42","overcast","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2021-11-21","09:45:00","325_21",29,20,699000,710475,303,3.5999999,3.9000001,3.7,TRUE,0.5,0,12664,10,3.31373762376238,1.6,TRUE,FALSE,"A","2021-11-20","09:42:56","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2021-12-05","08:59:36","339_21",29,21,443000,458541,420,3.5999999,3.8,3.7,TRUE,0.5,0,11200,0.75,3.23770833333333,1.11,TRUE,FALSE,"A","2021-12-04","10:28:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-05-08","08:00:00","128_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,2.4300001,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-05-14","08:00:00","134_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,TRUE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-05-15","08:00:00","135_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,2.24,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-05-21","08:00:00","141_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-05-22","08:00:00","142_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,2.05,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-05-28","08:00:00","148_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-05-29","08:00:00","149_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-05-30","08:00:00","150_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.9299999,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-06-04","08:00:00","155_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-06-05","08:00:00","156_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.14,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-06-12","08:00:00","163_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-06-18","08:00:00","169_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-06-19","08:00:00","170_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-06-20","08:00:00","171_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-06-21","08:00:00","172_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-06-22","08:00:00","173_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-06-23","08:00:00","174_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UCC","2021-12-24","08:51:12","358_21",29,18,824000,836768,300,3.5,3.8,3.9000001,TRUE,0.5,0,12084,NA,3.724,2.51,TRUE,FALSE,"A","2021-12-23","12:06:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2022-01-26","08:51:34","026_22",29,21,559000,572110,335,3.5999999,3.9000001,3.9000001,TRUE,0.5,0,7000,0.60000002,3.42425373134328,1.05,TRUE,FALSE,"A","2022-01-25","08:21:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2022-03-03","08:29:26","062_22",29,21,820000,831369,300,3.5999999,3.8,3.8,TRUE,0.5,0,12565,0.2,3.31595833333333,2.3699999,TRUE,FALSE,"A","2022-03-02","08:32:52","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2022-06-30","08:15:00","181_22",29,27,89000,99239,300,3.4000001,3.5999999,3,TRUE,0.5,0,8525,0.5,2.986375,1.36,TRUE,FALSE,"A","2022-06-29","09:03:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2022-06-05","08:00:00","156_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,0.62,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UCC","2022-06-10","08:00:00","162_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UCC","2022-06-11","08:00:00","163_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,0.76999998,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UCC","2022-06-12","08:00:00","164_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UCC","2022-06-18","08:00:00","169_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UCC","2022-06-19","08:00:00","170_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UCC","2022-06-20","08:00:00","171_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,4.6199999,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UCC","2022-06-21","08:00:00","172_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UCC","2022-06-22","08:00:00","173_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UCC","2022-06-23","08:00:00","174_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.2,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UCC","2022-06-25","08:00:00","176_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UCC","2022-06-26","08:00:00","177_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,0.80000001,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-11-19","16:32:06","323_21",29,82,820000,825216,316,4.5999999,4.5,4.5,TRUE,1,0,4531,8.5,1.44430379746835,1.35,TRUE,FALSE,"A","2021-11-18","08:26:00","partly cloudy","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-12-15","16:28:00","349_21",28,28,941000,949094,300,5,5.1999998,4.9000001,TRUE,1,0,7467,4.1999998,2.36075,3.5999999,TRUE,FALSE,"A","2021-12-14","14:38:00","","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-12-23","08:00:00","357_21",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,0,NA,1.5,NA,33.200001,TRUE,TRUE,"A","2021-12-22","06:39:29","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2022-06-20","08:00:00","171_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,4.6199999,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"LCC","2022-06-18","08:00:00","169_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"LCC","2022-06-12","08:00:00","165_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"LCC","2022-06-11","08:00:00","164_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.15,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"LCC","2022-06-10","08:00:00","163_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"LCC","2022-06-05","08:00:00","156_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.01,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"LCC","2022-06-04","08:00:00","155_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"LCC","2022-05-30","08:00:00","150_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.11,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"LCC","2022-05-29","08:00:00","149_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"LCC","2022-05-28","08:00:00","148_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"LCC","2022-05-22","08:00:00","143_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"LCC","2022-05-21","08:00:00","142_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.37,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"LCC","2022-05-14","08:00:00","134_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-07-15","08:00:00","196_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-07-17","08:00:00","198_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.45,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-07-29","08:00:00","210_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-07-30","08:00:00","211_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-07-31","08:00:00","212_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
