OrganismCode,StationCode,SampleDate,BroodYear,SampleID,IDWeek,SubWeek,FWSRace,RCatch,NumReleased,BaileysEff,Dead,ForkLength,IDYear
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,45,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,36,2022
RBT,LCC,3/22/2022,2022,081_22,12,A,,1,495,0.0363,N,29,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,35,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,40,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,37,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,45,2022
RBT,LCC,3/22/2022,2022,081_22,12,A,,1,495,0.0363,N,27,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,49,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,40,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,35,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,37,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,35,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,42,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,35,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,39,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,37,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,37,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,35,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,39,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,51,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,35,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
RBT,UCC,3/22/2022,2022,081_22,12,A,,1,300,0.1262,N,27,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,37,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,36,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,37,2022
RBT,LCC,3/22/2022,2022,081_22,12,A,,1,495,0.0363,N,29,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,36,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
RBT,LCC,3/22/2022,2022,081_22,12,A,,1,495,0.0363,N,28,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,37,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
RBT,LCC,3/22/2022,2022,081_22,12,A,,1,495,0.0363,N,27,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,36,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,36,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,39,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,Y,38,2022
RBT,LCC,3/22/2022,2022,081_22,12,A,,1,495,0.0363,N,32,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,35,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,36,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,34,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,36,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,52,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,40,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,37,2022
RBT,LCC,3/22/2022,2022,081_22,12,A,,1,495,0.0363,N,26,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
RBT,UBC,3/22/2022,2022,081_22,12,A,,1,329,0.0424,N,24,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,34,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,47,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,36,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,36,2022
RBT,UCC,3/22/2022,2021,081_22,12,A,,1,300,0.1262,N,119,2022
CHN,UBC,3/22/2022,2021,081_22,12,A,S,1,329,0.0424,N,77,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
RBT,UBC,3/22/2022,2022,081_22,12,A,,1,329,0.0424,N,24,2022
CHN,UBC,3/22/2022,2021,081_22,12,A,S,1,329,0.0424,N,69,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
RBT,LCC,3/22/2022,2022,081_22,12,A,,1,495,0.0363,N,28,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,37,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,37,2022
RBT,LCC,3/22/2022,2022,081_22,12,A,,1,495,0.0363,N,28,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,36,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,35,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,37,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,40,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,37,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,35,2022
RBT,LCC,3/22/2022,2022,081_22,12,A,,1,495,0.0363,N,30,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,36,2022
RBT,LCC,3/22/2022,2022,081_22,12,A,,1,495,0.0363,N,31,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,33,2022
RBT,LCC,3/22/2022,2022,081_22,12,A,,1,495,0.0363,N,28,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,37,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
RBT,LCC,3/22/2022,2022,081_22,12,A,,1,495,0.0363,N,26,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,37,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,36,2022
RBT,LCC,3/22/2022,2022,081_22,12,A,,1,495,0.0363,N,27,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,37,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,27,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,37,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,35,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,27,2022
RBT,LCC,3/22/2022,2022,081_22,12,A,,1,495,0.0363,N,27,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,36,2022
RBT,LCC,3/22/2022,2022,081_22,12,A,,1,495,0.0363,N,28,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,40,2022
RBT,LCC,3/22/2022,2022,081_22,12,A,,1,495,0.0363,N,28,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,34,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,37,2022
CHN,LCC,3/22/2022,2021,081_22,12,A,F,1,495,0.0363,N,38,2022
RBT,LCC,3/23/2022,2022,082_22,12,A,,1,495,0.0363,N,27,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,35,2022
RBT,LCC,3/23/2022,2022,082_22,12,A,,1,495,0.0363,N,29,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,36,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,35,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,39,2022
RBT,LCC,3/23/2022,2022,082_22,12,A,,1,495,0.0363,N,26,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,36,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,36,2022
RBT,LCC,3/23/2022,2022,082_22,12,A,,1,495,0.0363,N,29,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,41,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,47,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,38,2022
RBT,LCC,3/23/2022,2022,082_22,12,A,,1,495,0.0363,N,29,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,37,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,37,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,39,2022
RBT,LCC,3/23/2022,2022,082_22,12,A,,1,495,0.0363,N,26,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,43,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,35,2022
RBT,LCC,3/23/2022,2022,082_22,12,A,,1,495,0.0363,N,27,2022
RBT,LCC,3/23/2022,2022,082_22,12,A,,1,495,0.0363,N,29,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,40,2022
RBT,LCC,3/23/2022,2022,082_22,12,A,,1,495,0.0363,N,28,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,37,2022
RBT,LCC,3/23/2022,2022,082_22,12,A,,1,495,0.0363,N,30,2022
RBT,LCC,3/23/2022,2022,082_22,12,A,,1,495,0.0363,N,28,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,39,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,37,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,40,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,37,2022
RBT,LCC,3/23/2022,2022,082_22,12,A,,1,495,0.0363,N,27,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,37,2022
RBT,LCC,3/23/2022,2022,082_22,12,A,,1,495,0.0363,N,26,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,35,2022
RBT,LCC,3/23/2022,2022,082_22,12,A,,1,495,0.0363,N,30,2022
RBT,LCC,3/23/2022,2022,082_22,12,A,,1,495,0.0363,N,28,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,35,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,36,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,35,2022
RBT,LCC,3/23/2022,2022,082_22,12,A,,1,495,0.0363,N,27,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,34,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,39,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,37,2022
RBT,LCC,3/23/2022,2022,082_22,12,A,,1,495,0.0363,N,26,2022
RBT,UBC,3/23/2022,2022,082_22,12,A,,1,329,0.0424,N,23,2022
RBT,LCC,3/23/2022,2022,082_22,12,A,,1,495,0.0363,N,25,2022
RBT,LCC,3/23/2022,2022,082_22,12,A,,1,495,0.0363,N,28,2022
RBT,UBC,3/23/2022,2022,082_22,12,A,,1,329,0.0424,N,24,2022
RBT,UBC,3/23/2022,2022,082_22,12,A,,1,329,0.0424,N,22,2022
RBT,UCC,3/23/2022,2022,082_22,12,A,,1,300,0.1262,N,27,2022
RBT,UCC,3/23/2022,2022,082_22,12,A,,1,300,0.1262,N,25,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,37,2022
RBT,UCC,3/23/2022,2022,082_22,12,A,,1,300,0.1262,N,28,2022
RBT,UBC,3/23/2022,2022,082_22,12,A,,1,329,0.0424,N,24,2022
RBT,UBC,3/23/2022,2022,082_22,12,A,,1,329,0.0424,N,26,2022
RBT,UBC,3/23/2022,2022,082_22,12,A,,1,329,0.0424,N,23,2022
RBT,UBC,3/23/2022,2022,082_22,12,A,,1,329,0.0424,N,21,2022
RBT,UBC,3/23/2022,2022,082_22,12,A,,1,329,0.0424,N,24,2022
CHN,UBC,3/23/2022,2021,082_22,12,A,S,1,329,0.0424,N,79,2022
RBT,UBC,3/23/2022,2022,082_22,12,A,,1,329,0.0424,N,22,2022
CHN,UCC,3/23/2022,2021,082_22,12,A,S,1,300,0.1262,N,62,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,39,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,35,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,38,2022
RBT,LCC,3/23/2022,2022,082_22,12,A,,1,495,0.0363,N,31,2022
RBT,LCC,3/23/2022,2022,082_22,12,A,,1,495,0.0363,N,27,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,34,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,35,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,36,2022
RBT,LCC,3/23/2022,2022,082_22,12,A,,1,495,0.0363,N,29,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,37,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,36,2022
RBT,LCC,3/23/2022,2022,082_22,12,A,,1,495,0.0363,N,34,2022
RBT,LCC,3/23/2022,2022,082_22,12,A,,1,495,0.0363,N,28,2022
CHN,LCC,3/23/2022,2021,082_22,12,A,F,1,495,0.0363,N,34,2022
CHN,UCC,3/24/2022,2021,083_22,12,A,S,1,300,0.1262,N,72,2022
RBT,UCC,3/24/2022,2022,083_22,12,A,,1,300,0.1262,N,29,2022
RBT,UCC,3/24/2022,2021,083_22,12,A,,1,300,0.1262,N,142,2022
RBT,UCC,3/24/2022,2022,083_22,12,A,,1,300,0.1262,N,27,2022
RBT,UCC,3/24/2022,2021,083_22,12,A,,1,300,0.1262,N,103,2022
RBT,UCC,3/24/2022,2021,083_22,12,A,,1,300,0.1262,N,92,2022
RBT,UCC,3/24/2022,2021,083_22,12,A,,1,300,0.1262,N,105,2022
RBT,UCC,3/24/2022,2022,083_22,12,A,,1,300,0.1262,N,27,2022
RBT,UCC,3/24/2022,2021,083_22,12,A,,1,300,0.1262,N,102,2022
RBT,UCC,3/24/2022,2022,083_22,12,A,,1,300,0.1262,N,22,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,39,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,34,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,39,2022
RBT,LCC,3/24/2022,2022,083_22,12,A,,1,495,0.0363,N,28,2022
RBT,LCC,3/24/2022,2022,083_22,12,A,,1,495,0.0363,N,27,2022
RBT,LCC,3/24/2022,2022,083_22,12,A,,1,495,0.0363,N,29,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,37,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,35,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,36,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,36,2022
RBT,LCC,3/24/2022,2022,083_22,12,A,,1,495,0.0363,N,27,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,35,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,39,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,39,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,35,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,36,2022
RBT,LCC,3/24/2022,2022,083_22,12,A,,1,495,0.0363,N,26,2022
RBT,LCC,3/24/2022,2022,083_22,12,A,,1,495,0.0363,N,29,2022
RBT,LCC,3/24/2022,2022,083_22,12,A,,1,495,0.0363,N,26,2022
RBT,LCC,3/24/2022,2022,083_22,12,A,,1,495,0.0363,N,27,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,35,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,34,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,36,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,34,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,36,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,39,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,36,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,35,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,35,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,35,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,35,2022
RBT,LCC,3/24/2022,2022,083_22,12,A,,1,495,0.0363,N,29,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,51,2022
RBT,LCC,3/24/2022,2022,083_22,12,A,,1,495,0.0363,N,27,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,40,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,35,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,35,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,36,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,36,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,37,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,37,2022
RBT,LCC,3/24/2022,2022,083_22,12,A,,1,495,0.0363,N,27,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,36,2022
RBT,LCC,3/24/2022,2022,083_22,12,A,,1,495,0.0363,N,26,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,35,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,39,2022
RBT,LCC,3/24/2022,2022,083_22,12,A,,1,495,0.0363,N,26,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,36,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,37,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,35,2022
RBT,LCC,3/24/2022,2022,083_22,12,A,,1,495,0.0363,N,29,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,60,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,36,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,39,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,39,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,41,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,35,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,39,2022
RBT,LCC,3/24/2022,2022,083_22,12,A,,1,495,0.0363,N,31,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,39,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,39,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,36,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,36,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,36,2022
RBT,UBC,3/24/2022,2022,083_22,12,A,,3,329,0.0424,N,22,2022
RBT,UBC,3/24/2022,2022,083_22,12,A,,1,329,0.0424,N,25,2022
RBT,UBC,3/24/2022,2022,083_22,12,A,,10,329,0.0424,N,23,2022
RBT,UBC,3/24/2022,2022,083_22,12,A,,7,329,0.0424,N,24,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,35,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,36,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,38,2022
RBT,LCC,3/24/2022,2022,083_22,12,A,,1,495,0.0363,N,25,2022
RBT,LCC,3/24/2022,2022,083_22,12,A,,1,495,0.0363,N,27,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,34,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,36,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,S,1,495,0.0363,N,79,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,35,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,36,2022
RBT,LCC,3/24/2022,2022,083_22,12,A,,1,495,0.0363,N,26,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,36,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,38,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,39,2022
RBT,LCC,3/24/2022,2022,083_22,12,A,,1,495,0.0363,N,31,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,35,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,39,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,36,2022
CHN,LCC,3/24/2022,2021,083_22,12,A,F,1,495,0.0363,N,36,2022
CHN,LCC,3/25/2022,2021,084_22,12,A,F,1,495,0.0363,N,39,2022
RBT,LCC,3/25/2022,2022,084_22,12,A,,1,495,0.0363,N,26,2022
RBT,LCC,3/25/2022,2022,084_22,12,A,,1,495,0.0363,N,26,2022
RBT,LCC,3/25/2022,2022,084_22,12,A,,1,495,0.0363,N,28,2022
CHN,LCC,3/25/2022,2021,084_22,12,A,F,1,495,0.0363,N,35,2022
CHN,LCC,3/25/2022,2021,084_22,12,A,F,1,495,0.0363,N,39,2022
CHN,LCC,3/25/2022,2021,084_22,12,A,F,1,495,0.0363,N,37,2022
RBT,LCC,3/25/2022,2022,084_22,12,A,,1,495,0.0363,N,26,2022
CHN,LCC,3/25/2022,2021,084_22,12,A,F,1,495,0.0363,N,36,2022
CHN,LCC,3/25/2022,2021,084_22,12,A,F,1,495,0.0363,N,37,2022
RBT,LCC,3/25/2022,2022,084_22,12,A,,1,495,0.0363,N,29,2022
RBT,LCC,3/25/2022,2022,084_22,12,A,,1,495,0.0363,N,28,2022
RBT,LCC,3/25/2022,2022,084_22,12,A,,1,495,0.0363,N,25,2022
CHN,LCC,3/25/2022,2021,084_22,12,A,F,1,495,0.0363,N,32,2022
CHN,LCC,3/25/2022,2021,084_22,12,A,F,1,495,0.0363,N,36,2022
CHN,LCC,3/25/2022,2021,084_22,12,A,F,1,495,0.0363,N,36,2022
RBT,LCC,3/25/2022,2022,084_22,12,A,,1,495,0.0363,N,29,2022
CHN,LCC,3/25/2022,2021,084_22,12,A,F,1,495,0.0363,N,36,2022
